id,code,display_line_1,display_line_2,display_line_3,REGIMEN_CODE_HX
O|1/4*1P,1/4*1P,รับประทานครั้งละ 1/4 (หนึ่งในสี่) เม็ด,หลังอาหาร เช้า,-,O
O|1/4*1PD,1/4*1PD,รับประทานครั้งละ 1/4 (หนึ่งในสี่) เม็ด,หลังอาหาร เย็น,-,O
O|1/4*2P,1/4*2P,รับประทานครั้งละ 1/4 (หนึ่งในสี่) เม็ด,วันละ 2 ครั้ง หลังอาหาร เช้า เย็น,-,O
O|1/4*2PBL,1/4*2PBL,รับประทานครั้งละ 1/4 (หนึ่งในสี่) เม็ด,วันละ 2 ครั้ง หลังอาหาร เช้า กลางวัน,-,O
O|1/4*3P,1/4*3P,รับประทานครั้งละ 1/4 (หนึ่งในสี่) ช้อนชา,วันละ 3 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,-,O
O|1/4*3P,1/4*3P,รับประทานครั้งละ 1/4 (หนึ่งในสี่) เม็ด,วันละ 3 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,-,O
O|1/4*4P,1/4*4P,รับประทานครั้งละ 1/4 (หนึ่งในสี่) ,วันละ 4 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,ก่อนนอน,O
O|1/4*4P,1/4*4P,รับประทานครั้งละ 1/4 (หนึ่งในสี่) เม็ด,วันละ 4 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,ก่อนนอน,O
O|1/4*B,1/4*B,รับประทานครั้งละ 1/4 (หนึ่งในสี่) เม็ด,วันละ 1 ครั้ง เช้า,-,O
O|1/4*H,1/4*H,รับประทานครั้งละ 1/4 (หนึ่งในสี่) เม็ด,ก่อนนอน,-,O
O|1/4*Q6,1/4*Q6,รับประทานครั้งละ 1/4 (หนึ่งในสี่) เม็ด,ทุก 6 ชั่วโมง,-,O
O|1/4*Q8,1/4*Q8,รับประทานครั้งละ 1/4 (หนึ่งในสี่) เม็ด,ทุก 8 ชั่วโมง,-,O
O|10*1,10*1,รับประทานครั้งละ 10 ซีซี,วันละ 1 ครั้ง,-,O
O|10*1H,10*1H,รับประทานครั้งละ 10 ซีซี,ก่อนนอน,-,O
O|10*1P,10*1P,รับประทานครั้งละ 10 ซีซี,หลังอาหาร เช้า,-,O
O|10*1P,10*1P,รับประทานครั้งละ 10 เม็ด,หลังอาหาร เช้า,-,O
O|10*1PAD,10*1PAD,รับประทานครั้งละ 10 เม็ด,หลังอาหารเช้า (วัน เว้น วัน),-,O
O|10*2,10*2,รับประทานครั้งละ 10 ซีซี,วันละ 2 ครั้ง,-,O
O|10*2P,10*2P,รับประทานครั้งละ 10 ซีซี,วันละ 2 ครั้ง หลังอาหาร เช้า เย็น,-,O
O|10*2P,10*2P,รับประทานครั้งละ 10 เม็ด,วันละ 2 ครั้ง หลังอาหาร เช้า เย็น,-,O
O|10*3P,10*3P,รับประทานครั้งละ 10 ซีซี,วันละ 3 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,-,O
O|10*3P,10*3P,รับประทานครั้งละ 10 เม็ด,วันละ 3 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,-,O
O|10*3P1,10*3P1,รับประทานครั้งละ 10 ซีซี,หลังอาหาร 1ชม.เช้า กลางวัน เย็น,-,O
O|10*4A,10*4A,รับประทานครั้งละ 10 ซีซี,วันละ 4 ครั้ง ก่อนอาหาร เช้า กลางวัน เย็น,ก่อนนอน,O
O|10*4P,10*4P,รับประทานครั้งละ 10 ซีซี,วันละ 4 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,ก่อนนอน,O
O|10*H,10*H,รับประทานครั้งละ 10 ซีซี,ก่อนนอน,-,O
O|10*PRN,10*PRN,รับประทานครั้งละ 10 ซีซี,-,-,O
O|10*Q8,10*Q8,รับประทานครั้งละ 10 ซีซี,ทุก 8 ชั่วโมง,-,O
O|11.5*2P,11.5*2P,รับประทานครั้งละ 11.5 ซีซี,วันละ 2 ครั้ง หลังอาหาร เช้า เย็น,-,O
O|11*Q12,11*Q12,รับประทานครั้งละ 11 ซีซี,ทุก 12 ชั่วโมง,-,O
O|11/2*1P,11/2*1P,รับประทานครั้งละ 1 เม็ดครึ่ง เม็ด,หลังอาหาร เช้า,-,O
O|11/4*1P,11/4*1P,รับประทานครั้งละ 1 กับอีก 1 ส่วน 4 เม็ด,หลังอาหาร เช้า,-,O
O|11/4*2A,11/4*2A,รับประทานครั้งละ 1 กับอีก 1 ส่วน 4 เม็ด,วันละ 2 ครั้ง ก่อนอาหาร เช้า เย็น,-,O
O|11/4*H,11/4*H,รับประทานครั้งละ 1 กับอีก 1 ส่วน 4 เม็ด,ก่อนนอน,-,O
O|12*1H,12*1H,รับประทานครั้งละ 12 ซีซี,ก่อนนอน,-,O
O|12*1P,12*1P,รับประทานครั้งละ 12 ซีซี,หลังอาหาร เช้า,-,O
O|12*1P,12*1P,รับประทานครั้งละ 12 เม็ด,หลังอาหาร เช้า,-,O
O|12*1PAD,12*1PAD,รับประทานครั้งละ 12 เม็ด,หลังอาหารเช้า (วัน เว้น วัน),-,O
O|12*2P,12*2P,รับประทานครั้งละ 12 ซีซี,วันละ 2 ครั้ง หลังอาหาร เช้า เย็น,-,O
O|12*5,12*5,รับประทานครั้งละ 12 ซีซี,วันละ 5 ครั้ง ทุก 4 ชั่วโมง,-,O
O|12*Q8,12*Q8,รับประทานครั้งละ 12 มิลลิกรัม,ทุก 8 ชั่วโมง,-,O
O|13*2P,13*2P,รับประทานครั้งละ 13 ซีซี,วันละ 2 ครั้ง หลังอาหาร เช้า เย็น,-,O
O|15*1H,15*1H,รับประทานครั้งละ 15 ซีซี,ก่อนนอน,-,O
O|15*1P,15*1P,รับประทานครั้งละ 15 ซีซี,หลังอาหาร เช้า,-,O
O|15*1PD,15*1PD,รับประทานครั้งละ 15 ซีซี,หลังอาหาร เย็น,-,O
O|15*2P,15*2P,รับประทานครั้งละ 15 ซีซี,วันละ 2 ครั้ง หลังอาหาร เช้า เย็น,-,O
O|15*2P,15*2P,รับประทานครั้งละ 15 เม็ด,วันละ 2 ครั้ง หลังอาหาร เช้า เย็น,-,O
O|15*3P,15*3P,รับประทานครั้งละ 15 ซีซี,วันละ 3 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,-,O
O|15*4A,15*4A,รับประทานครั้งละ 15 ซีซี,วันละ 4 ครั้ง ก่อนอาหาร เช้า กลางวัน เย็น,ก่อนนอน,O
O|15*D,15*D,รับประทานครั้งละ 15 ซีซี,ทุกวันที่ ....... ของเดือน,-,O
O|15*H,15*H,รับประทานครั้งละ 15 ซีซี,ก่อนนอน,-,O
O|15*Q8,15*Q8,รับประทานครั้งละ 15 ซีซี,ทุก 8 ชั่วโมง,-,O
O|2.3*1P,2.3*1P,รับประทานครั้งละ 2.3 ซีซี,หลังอาหาร เช้า,-,O
O|2.4*3P,2.4*3P,รับประทานครั้งละ 2.4 ซีซี,วันละ 3 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,-,O
O|2.5*1,2.5*1,รับประทานครั้งละ 2.5 ซีซี,วันละ 1 ครั้ง,-,O
O|2.5*1H,2.5*1H,รับประทานครั้งละ 2.5 ซีซี,ก่อนนอน,-,O
O|2.5*1P,2.5*1P,รับประทานครั้งละ 2.5 ซีซี,หลังอาหาร เช้า,-,O
O|2.5*1PD,2.5*1PD,รับประทานครั้งละ 2.5 ซีซี,หลังอาหาร เย็น,-,O
O|2.5*2,2.5*2,รับประทานครั้งละ 2.5 ซีซี,วันละ 2 ครั้ง,-,O
O|2.5*2P,2.5*2P,รับประทานครั้งละ 2.5 ซีซี,วันละ 2 ครั้ง หลังอาหาร เช้า เย็น,-,O
O|2.5*2PBH,2.5*2PBH,รับประทานครั้งละ 2.5 ซีซี,วันละ 2 ครั้ง หลังอาหาร เช้า ก่อนนอน,-,O
O|2.5*3A,2.5*3A,รับประทานครั้งละ 2.5 ซีซี,วันละ 3 ครั้ง ก่อนอาหาร เช้า กลางวัน เย็น,-,O
O|2.5*3A1/2,2.5*3A1/2,รับประทานครั้งละ 2.5 ซีซี,ก่อนอาหาร ครึ่งชม.เช้า กลางวัน เย็น,-,O
O|2.5*3P,2.5*3P,รับประทานครั้งละ 2.5 ซีซี,วันละ 3 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,-,O
O|2.5*4A,2.5*4A,รับประทานครั้งละ 2.5 ซีซี,วันละ 4 ครั้ง ก่อนอาหาร เช้า กลางวัน เย็น,ก่อนนอน,O
O|2.5*4P,2.5*4P,รับประทานครั้งละ 2.5 ซีซี,วันละ 4 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,ก่อนนอน,O
O|2.5*DOC,2.5*DOC,รับประทานครั้งละ 2.5 ซีซี,ตามแพทย์สั่ง,-,O
O|2.5*H,2.5*H,รับประทานครั้งละ 2.5 ซีซี,ก่อนนอน,-,O
O|2.5*H,2.5*H,ละลายยา 2.5 ซีซี,ก่อนนอน,-,OT
O|2.5*Q12,2.5*Q12,รับประทานครั้งละ 2.5 ซีซี,ทุก 12 ชั่วโมง,-,O
O|2.5*Q8,2.5*Q8,รับประทานครั้งละ 2.5 ซีซี,ทุก 8 ชั่วโมง,-,O
O|2.5*Q8,2.5*Q8,ละลายยา 2.5 ซีซี,ทุก 8 ชั่วโมง,-,OT
O|2.6*1H,2.6*1H,รับประทานครั้งละ 2.6 ซีซี,ก่อนนอน,-,O
O|2.6*2,2.6*2,รับประทานครั้งละ 2.6 ซีซี,วันละ 2 ครั้ง,-,O
O|2.8*1P,2.8*1P,รับประทานครั้งละ 2.8 ซีซี,หลังอาหาร เช้า,-,O
O|2*1,2*1,รับประทานครั้งละ 2 ซีซี,วันละ 1 ครั้ง,-,O
O|2*1A,2*1A,รับประทานครั้งละ 2 ,ก่อนอาหาร เช้า,-,O
O|2*1A,2*1A,รับประทานครั้งละ 2 ซีซี,ก่อนอาหาร เช้า,-,O
O|2*1A,2*1A,รับประทานครั้งละ 2 เม็ด,ก่อนอาหาร เช้า,-,O
O|2*1AD,2*1AD,รับประทานครั้งละ 2 เม็ด,ก่อนอาหาร เย็น,-,O
